k;i;Max match;Time
4;1;11;0
4;1;9;0
4;1;10;0
4;1;11;0
4;1;11;0
4;1;7;0.969
4;1;11;0
4;1;11;0
4;1;10;0
4;1;8;0
4;1;10;0
4;1;9;0
4;1;10;0
4;1;12;0
4;1;12;0
4;1;11;0
4;1;10;0
4;1;10;0
4;1;11;0
4;1;9;0
4;1;11;0
4;1;10;0
4;1;8;0
4;1;9;0
4;1;10;0
4;1;9;0
4;1;10;0
4;1;9;0
4;1;11;0
4;1;11;0
4;1;11;0
4;1;9;0
4;1;11;0.998
4;1;9;0
4;1;11;0
4;1;11;0
4;1;11;0
4;1;8;0
4;1;11;0
4;1;10;0
4;1;11;0
4;1;11;0
4;1;9;0
4;1;8;0
4;1;11;0
4;1;10;0
4;1;10;0
4;1;13;0
4;1;10;0
4;1;9;0
4;1;11;0
4;1;11;0
4;1;12;0
4;1;10;0
4;1;11;0
4;1;10;0
4;1;11;0
4;1;13;0
4;1;12;0
4;1;9;0
4;1;10;0
4;1;12;0
4;1;9;0
4;1;10;0
4;1;10;0
4;1;10;0
4;1;10;0
4;1;10;0
4;1;10;0
4;1;9;0
4;1;12;0
4;1;11;0
4;1;7;0
4;1;9;0
4;1;9;0
4;1;10;0
4;1;9;0
4;1;11;0
4;1;9;0
4;1;13;0
4;1;12;0
4;1;10;0
4;1;10;0
4;1;10;0
4;1;10;0
4;1;11;0
4;1;10;0
4;1;7;0
4;1;12;0
4;1;10;0
4;1;11;0
4;1;11;0
4;1;10;0
4;1;12;0
4;1;12;0
4;1;11;0
4;1;11;0
4;1;11;0
4;1;9;0
4;1;11;0
4;1;12;0
4;1;9;0
4;1;11;1.03
4;1;11;0
4;1;9;0
4;1;9;0
4;1;8;0
4;1;11;0
4;1;11;0
4;1;7;0
4;1;11;0
4;1;11;0
4;1;11;0
4;1;13;0
4;1;9;0
4;1;9;0
4;1;10;0
4;1;10;0
4;1;12;0
4;1;10;0
4;1;10;0
4;1;11;0
4;1;10;0
4;1;11;0
4;1;9;0
4;1;10;0
4;1;11;0
4;1;10;0
4;1;10;0
4;1;11;0
4;1;11;0
4;1;11;0
4;1;10;0
4;1;11;0.994
4;1;12;0
4;1;11;0
4;1;10;0
4;1;9;0
4;1;10;0
4;1;10;0
4;1;9;0
4;1;11;0
4;1;8;0
4;1;9;0
4;1;11;0
4;1;10;0
4;1;10;0
4;1;11;0
4;1;12;0
4;1;11;0
4;1;13;0
4;1;11;0
4;1;10;0
4;1;11;0
4;1;10;0
4;1;10;0
4;1;11;0
4;1;10;0
4;1;11;0
4;1;10;0
4;1;11;0
4;1;10;0
4;1;9;0
4;1;10;0
4;1;10;0
4;1;10;0
4;1;9;0
4;1;9;0
4;1;10;0
4;1;9;0
4;1;9;0
4;1;10;0
4;1;12;0
4;1;10;0
4;1;10;0
4;1;12;0
4;1;9;0
4;1;10;0
4;1;10;0
4;1;11;0
4;1;8;0
4;1;9;0
4;1;10;0
4;1;11;0
4;1;12;0
4;1;12;0
4;1;11;0
4;1;9;0
4;1;10;0
4;1;11;0
4;1;10;0
4;1;11;0
4;1;12;0
4;1;12;0
4;1;8;0
4;1;11;0
4;1;10;0
4;1;12;0
4;1;9;0
4;1;11;0
4;1;9;0
4;1;10;0
4;1;10;0
4;1;9;0
4;1;10;0
4;1;11;0
4;1;10;0
4;1;10;0
4;1;10;0
4;1;8;0
4;1;10;0
4;1;9;0
4;1;11;0
4;1;12;0
4;1;9;0
4;1;9;0
4;1;9;0
4;1;12;0
4;1;9;0
4;1;11;0
4;1;12;0
4;1;10;0
4;1;11;0
4;1;11;0
4;1;10;0
4;1;11;0
4;1;9;0
4;1;11;0
4;1;10;0
4;1;12;0
4;1;9;0
4;1;12;0
4;1;7;0
4;1;11;0
4;1;11;0
4;1;11;0
4;1;10;0
4;1;10;0
4;1;12;0
4;1;9;0
4;1;10;0
4;1;12;0
4;1;7;0
4;1;9;0
4;1;10;0
4;1;12;0
4;1;9;0
4;1;10;0
4;1;11;0
4;1;11;0
4;1;9;0
4;1;8;0
4;1;13;0
4;1;9;0
4;1;10;0
4;1;10;0
4;1;9;0
4;1;12;0
4;1;10;0
4;1;9;0
4;1;11;0
4;2;11;0
4;2;13;0
4;2;15;0
4;2;15;0
4;2;13;0
4;2;16;0.998
4;2;13;0
4;2;14;0
4;2;13;0
4;2;15;0
4;2;14;0
4;2;13;0
4;2;14;0
4;2;15;0
4;2;13;0
4;2;13;0
4;2;14;0
4;2;13;0
4;2;14;0
4;2;14;0
4;2;15;0
4;2;13;0
4;2;13;0
4;2;14;0
4;2;14;0
4;2;15;0
4;2;12;0
4;2;13;0.997
4;2;14;0
4;2;13;0
4;2;13;0
4;2;14;0
4;2;13;0
4;2;15;0
4;2;15;0
4;2;13;0
4;2;14;0
4;2;14;0
4;2;16;0
4;2;13;0
4;2;14;0
4;2;14;0
4;2;12;0
4;2;14;0
4;2;13;0
4;2;15;0
4;2;15;0
4;2;13;0
4;2;15;0
4;2;13;0
4;2;13;0.998
4;2;14;0
4;2;14;0
4;2;14;0
4;2;14;0
4;2;14;0
4;2;14;0
4;2;15;0
4;2;12;0
4;2;14;0
4;2;11;0
4;2;14;0
4;2;15;0
4;2;14;0
4;2;14;0
4;2;14;0
4;2;15;0
4;2;15;0
4;2;14;0
4;2;14;0
4;2;11;0
4;2;14;0
4;2;14;0
4;2;15;0
4;2;13;0
4;2;14;0
4;2;13;0
4;2;13;0
4;2;16;0
4;2;13;0
4;2;12;0
4;2;15;0
4;2;15;0
4;2;13;0
4;2;12;0
4;2;14;0
4;2;14;0
4;2;14;0
4;2;13;0
4;2;15;0
4;2;13;0
4;2;13;0
4;2;12;0
4;2;14;0
4;2;15;0
4;2;13;0
4;2;14;0
4;2;15;0
4;2;15;0
4;2;15;0
4;2;13;0
4;2;13;0
4;2;14;0
4;2;12;0
4;2;14;0
4;2;15;0
4;2;15;0
4;2;14;0
4;2;12;0
4;2;15;0
4;2;14;0
4;2;13;0
4;2;14;0
4;2;15;0
4;2;14;0
4;2;13;0
4;2;16;0
4;2;14;0
4;2;15;0
4;2;13;0
4;2;13;0
4;2;14;0
4;2;13;0
4;2;15;0.997
4;2;14;0
4;2;14;0
4;2;13;0
4;2;13;0
4;2;14;0
4;2;15;0
4;2;15;0
4;2;12;0
4;2;14;0
4;2;14;0
4;2;16;0
4;2;14;0
4;2;16;0
4;2;12;0
4;2;15;0
4;2;14;0
4;2;14;0
4;2;14;0
4;2;15;0
4;2;15;0
4;2;14;0
4;2;13;0
4;2;13;0
4;2;13;0
4;2;13;0.998
4;2;14;0
4;2;14;0
4;2;14;0
4;2;12;0
4;2;13;0
4;2;14;0
4;2;15;0
4;2;12;0
4;2;13;0
4;2;15;0
4;2;15;0
4;2;13;0
4;2;13;0
4;2;14;0
4;2;13;0
4;2;14;0
4;2;13;0
4;2;15;0
4;2;15;0
4;2;14;0
4;2;13;0
4;2;13;0
4;2;12;0
4;2;12;0.997
4;2;15;0
4;2;13;0
4;2;14;0
4;2;14;0
4;2;15;0
4;2;15;0
4;2;12;0
4;2;14;0
4;2;14;0
4;2;14;0
4;2;13;0
4;2;14;0
4;2;12;0
4;2;15;0
4;2;14;0
4;2;12;0
4;2;13;0
4;2;15;0
4;2;14;0
4;2;13;0
4;2;13;0
4;2;14;0
4;2;13;0
4;2;13;0
4;2;13;0
4;2;14;0
4;2;13;0
4;2;15;0
4;2;15;0
4;2;15;0
4;2;15;0
4;2;15;0
4;2;13;0
4;2;14;0
4;2;13;0.991
4;2;14;0
4;2;14;0
4;2;14;0
4;2;14;0
4;2;14;0
4;2;14;0
4;2;14;0
4;2;10;0
4;2;13;0
4;2;14;0
4;2;15;0
4;2;13;0
4;2;14;0
4;2;14;0
4;2;13;0
4;2;14;0
4;2;14;0
4;2;13;0
4;2;12;0
4;2;16;0
4;2;14;0
4;2;14;0
4;2;13;0
4;2;16;0
4;2;15;0
4;2;13;0
4;2;15;0
4;2;13;0
4;2;13;0
4;2;14;0
4;2;16;0
4;2;15;0
4;2;15;0
4;2;14;0
4;2;14;0
4;2;14;0
4;2;13;0
4;2;14;0
4;2;13;0
4;2;15;0
4;2;15;0
4;2;13;0
4;2;11;0
4;2;13;0
4;2;15;0
4;2;13;0
4;2;11;0
4;2;15;0
4;2;14;0.999
4;2;13;0
4;2;14;0
4;2;14;0
4;2;13;0
4;2;14;0
4;2;14;0
4;2;14;0
4;2;14;0
4;2;13;0
4;2;14;0
4;2;13;0
4;2;13;0
4;2;13;0
4;2;12;0
4;2;13;0
4;2;14;0
4;2;15;0
4;2;13;0
4;2;12;0
4;2;14;0
4;2;14;0
4;2;13;0
4;2;12;0
4;2;13;0.968
4;2;12;0
4;2;14;0
4;2;15;0
4;2;15;0
4;2;15;0
4;2;12;0
4;2;12;0
4;2;14;0
4;2;14;0
4;2;15;0
4;2;13;0
4;2;14;0
4;2;16;0
4;2;14;0
4;2;13;0
4;2;14;0
4;2;14;0
4;2;15;0
4;2;14;0
4;2;13;0
4;2;15;0
4;2;14;0
4;2;14;0
4;2;14;0
4;2;14;0
4;2;14;1.018
4;2;15;0
4;2;14;0
4;2;15;0
4;2;15;0
4;2;12;0
4;2;14;0
4;2;15;0
4;2;13;0
4;2;14;0
4;2;14;0
4;2;13;0
4;2;15;0
4;2;14;0
4;2;14;0
4;2;11;0
4;2;13;0
4;2;15;0
4;2;16;0
4;2;13;0
4;2;12;0
4;2;15;0
4;2;12;0
4;2;14;0
4;2;12;0
4;2;13;1.001
4;2;15;0
4;2;13;0
4;2;15;0
4;2;14;0
4;2;12;0
4;2;14;0
4;2;12;0
4;2;12;0
4;2;14;0
4;2;15;0
4;2;15;0
4;2;15;0
4;2;16;0
4;2;13;0
4;2;15;0
4;2;14;0
4;2;13;0
4;2;11;0
4;2;13;0
4;2;15;0
4;2;13;0
4;2;15;0
4;2;13;0
4;2;14;0
4;2;13;0.994
4;2;14;0
4;2;14;0
4;2;14;0
4;2;14;0
4;2;14;0
4;2;14;0
4;2;15;0
4;2;14;0
4;2;14;0
4;2;15;0
4;2;14;0
4;2;12;0
4;2;13;0
4;2;16;0
4;2;14;0
4;2;15;0
4;2;12;0
4;2;13;0
4;2;13;0
4;2;14;0
4;2;12;0
4;2;15;0
4;2;14;0
4;2;14;0
4;2;15;0
4;2;13;0
4;2;15;0
4;2;15;0
4;2;16;0
4;2;13;0
4;2;12;0
4;2;14;0
4;2;14;0
4;2;14;0
4;2;14;0
4;2;14;0
4;2;13;0
4;2;14;0
4;2;14;0
4;2;13;0
4;2;13;0
4;2;14;0
4;2;13;0
4;2;15;0
4;2;14;0
4;2;14;0
4;2;14;0
4;2;12;0
4;2;13;0.972
4;2;14;0
4;2;14;0
4;2;12;0
4;2;13;0
4;2;14;0
4;2;16;0
4;2;14;0
4;2;14;0
4;2;15;0
4;2;14;0
4;2;15;0
4;2;12;0
4;2;14;0
4;2;15;0
4;2;15;0
4;2;13;0
4;2;15;0
4;2;14;0
4;2;14;1.024
4;2;13;0
4;2;13;0
4;2;12;0
4;2;13;0
4;2;13;0
4;2;15;0
4;2;13;0
4;2;15;0
4;2;12;0
4;2;15;0
4;2;12;0
4;2;13;0
4;2;14;0
4;2;14;0
4;2;13;0
4;2;14;0
4;2;15;0
4;2;11;0
4;2;12;0
4;2;14;0
4;2;15;0
4;2;13;0
4;2;13;0
4;2;14;0
4;2;13;0
4;2;14;0
4;2;14;0
4;2;13;0
4;2;14;0
4;2;15;0
4;2;13;0
4;2;15;0
4;2;15;0
4;2;16;0
4;2;14;0
4;2;13;0
4;2;13;0
4;2;14;0
4;2;16;0
4;2;13;0
4;2;14;0
4;2;15;0
4;2;14;0
4;2;14;0
4;2;13;0
4;2;15;0
4;2;13;0
4;2;13;0
4;2;13;0
4;2;13;0
4;2;15;0
4;2;13;0
4;2;13;0
4;2;14;0
4;2;13;0
4;2;12;0
4;2;16;0
4;2;12;0
4;2;14;0
4;2;13;0
4;2;15;0
4;2;14;0
4;2;14;0
4;2;13;0
4;2;15;0
4;2;14;0
4;2;13;0
4;2;12;0
4;2;13;0
4;2;12;0
4;2;15;0
4;2;15;0
4;2;16;0
4;2;13;0
4;2;13;0
4;3;16;0.994
4;3;13;0
4;3;15;0
4;3;15;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;14;0
4;3;15;0
4;3;15;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;14;0
4;3;16;0.997
4;3;14;0
4;3;14;0
4;3;14;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;16;0.998
4;3;14;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;14;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;15;0
4;3;16;0
4;3;14;0
4;3;16;0
4;3;15;0.997
4;3;16;0
4;3;14;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;14;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;16;0.997
4;3;16;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;14;0
4;3;16;0
4;3;13;0
4;3;14;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;14;0
4;3;15;0
4;3;14;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;14;0
4;3;15;0.998
4;3;15;0
4;3;14;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;14;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;14;0
4;3;14;0
4;3;16;0
4;3;14;0.988
4;3;16;0
4;3;13;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;13;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;14;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;16;0
4;3;15;0.98
4;3;14;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;14;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;14;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;15;0
4;3;14;0
4;3;15;0
4;3;14;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;16;0
4;3;16;1.03
4;3;16;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;14;0
4;3;15;0
4;3;15;0
4;3;16;0
4;3;14;0
4;3;15;0
4;3;15;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;15;0
4;3;15;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;16;0.993
4;3;16;0
4;3;16;0
4;3;15;0
4;3;15;0
4;3;14;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;14;0
4;3;15;0
4;3;14;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;16;0
4;3;14;0
4;3;15;0
4;3;15;0.998
4;3;16;0
4;3;15;0
4;3;15;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;14;0
4;3;16;0
4;3;15;0
4;3;14;0
4;3;16;0
4;3;16;0
4;3;15;0.997
4;3;16;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;15;0
4;3;16;0
4;3;15;0
4;3;14;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;15;1.006
4;3;15;0
4;3;15;0
4;3;16;0
4;3;14;0
4;3;16;0
4;3;14;0
4;3;15;0
4;3;16;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;16;0
4;3;15;0
4;3;14;0
4;3;15;0.99
4;3;16;0
4;3;15;0
4;3;14;0
4;3;16;0
4;3;16;0
4;3;14;0
4;3;14;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;14;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;15;0
4;3;16;0.995
4;3;16;0
4;3;15;0
4;3;15;0
4;3;14;0
4;3;15;0
4;3;15;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;15;0
4;3;15;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;15;0
4;3;16;0.998
4;3;15;0
4;3;14;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;14;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;14;0
4;3;15;0
4;3;16;0
4;3;14;0
4;3;15;0
4;3;16;0
4;3;14;0
4;3;15;0
4;3;16;0
4;3;16;0.996
4;3;14;0
4;3;16;0
4;3;14;0
4;3;16;0
4;3;14;0
4;3;16;0
4;3;15;0
4;3;15;0
4;3;16;0
4;3;14;0
4;3;16;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;14;0
4;3;16;0
4;3;14;0
4;3;16;0
4;3;15;0
4;3;16;0.999
4;3;16;0
4;3;15;0
4;3;14;0
4;3;16;0
4;3;15;0
4;3;15;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;14;0
4;3;14;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;15;0
4;3;14;0
4;3;13;0
4;3;16;0.996
4;3;16;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;14;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;13;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;15;0.998
4;3;16;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;15;0
4;3;14;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;13;0
4;3;15;0
4;3;16;0.997
4;3;16;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;16;0
4;3;15;0
4;3;14;0
4;3;16;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;14;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;15;0
4;3;15;0
4;3;14;0
4;3;16;0
4;3;15;0
4;3;15;0
4;3;14;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;14;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;16;0.995
4;3;15;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;14;0
4;3;14;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;14;0
4;3;14;0
4;3;16;0
4;3;14;0
4;3;16;0
4;3;15;0.997
4;3;15;0
4;3;15;0
4;3;15;0
4;3;14;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;16;0
4;3;14;0
4;3;16;0
4;3;14;0
4;3;16;0
4;3;16;0
4;3;15;0
4;3;14;0
4;3;14;0
4;3;15;0
4;3;16;0
4;3;16;0
4;3;15;1.002
4;3;16;0
4;3;15;0
4;3;15;0
4;3;15;0
4;3;16;0
4;3;15;0
4;3;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0.967
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;1.023
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;14;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0.997
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;1.027
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;14;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0.994
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0.996
4;4;16;0
4;4;16;0
4;4;15;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0.999
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0.997
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0.971
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;1.023
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0.996
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;14;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0.997
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;15;0
4;4;15;0
4;4;15;0
4;4;16;0
4;4;15;0
4;4;15;0
4;4;16;0.996
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;15;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0.999
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;15;0.996
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0.971
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;15;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;15;0
4;4;15;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0.999
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;1.002
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;15;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;1.002
4;4;15;0
4;4;16;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;15;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0
4;4;16;0.997
4;4;16;0
4;4;16;0
